,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Bought for Less Than Retail,Bought for Retail,Bought for More Than Retail
65994,2018-11-25,Off-White,Nike Air VaporMax Off White 2018,535,250,2018-04-14,7.0,California,False,False,True
65995,2018-11-25,Off-White,Nike Air VaporMax Off White 2018,620,250,2018-04-14,8.0,Texas,False,False,True
65996,2018-11-25,Off-White,Nike Air VaporMax Off White Black,680,250,2018-03-30,10.0,New York,False,False,True
65997,2018-11-25,Off-White,Nike Air VaporMax Off White Black,638,250,2018-03-30,9.0,California,False,False,True
65998,2018-11-25,Off-White,Nike Blazer Mid Off White All Hallows Eve,545,130,2018-10-03,10.5,Michigan,False,False,True
65999,2018-11-25,Off-White,Nike Blazer Mid Off White All Hallows Eve,550,130,2018-10-03,10.5,Virginia,False,False,True
66000,2018-11-25,Off-White,Nike Blazer Mid Off White All Hallows Eve,550,130,2018-10-03,15.0,Texas,False,False,True
66001,2018-11-25,Off-White,Nike Blazer Mid Off White Grim Reaper,520,130,2018-10-03,11.0,New York,False,False,True
66002,2018-11-25,Off-White,Nike Blazer Mid Off White Grim Reaper,510,130,2018-10-03,11.0,Massachusetts,False,False,True
66003,2018-11-25,Off-White,Nike Blazer Mid Off White Grim Reaper,486,130,2018-10-03,10.0,California,False,False,True
66004,2018-11-25,Off-White,Nike Blazer Mid Off White Grim Reaper,500,130,2018-10-03,8.0,Texas,False,False,True
66005,2018-11-25,Off-White,Nike Blazer Mid Off White Wolf Grey,780,130,2018-08-25,10.5,Texas,False,False,True
66006,2018-11-25,Off-White,Nike Zoom Fly Mercurial Off White Black,361,200,2018-06-14,10.0,Texas,False,False,True
66007,2018-11-25,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,255,200,2018-06-14,9.0,New Hampshire,False,False,True
66008,2018-11-25,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,245,200,2018-06-14,8.5,New Jersey,False,False,True
66009,2018-11-25,Off-White,Nike Zoom Fly Off White,801,170,2017-11-01,5.5,New Jersey,False,False,True
66010,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,236,220,2018-06-30,7.0,Arizona,False,False,True
66011,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,8.0,California,False,False,True
66012,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,240,220,2018-06-30,7.5,New York,False,False,True
66013,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,4.0,New York,False,False,True
66014,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,225,220,2018-06-30,12.0,Massachusetts,False,False,True
66015,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,251,220,2018-06-30,12.0,New York,False,False,True
66016,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,258,220,2018-06-30,6.0,New Jersey,False,False,True
66017,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,295,220,2018-06-30,12.5,Arizona,False,False,True
66018,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,216,220,2018-06-30,8.0,Oregon,True,False,False
66019,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,239,220,2018-06-30,11.0,Minnesota,False,False,True
66020,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,225,220,2018-06-30,9.5,Alabama,False,False,True
66021,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,220,220,2018-06-30,9.0,Illinois,False,True,False
66022,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,260,220,2018-06-30,6.0,New York,False,False,True
66023,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,234,220,2018-06-30,9.5,Arizona,False,False,True
66024,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,223,220,2018-06-30,11.0,Nebraska,False,False,True
66025,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,233,220,2018-06-30,9.5,California,False,False,True
66026,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,244,220,2018-06-30,7.5,Arizona,False,False,True
66027,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,240,220,2018-06-30,10.5,Arizona,False,False,True
66028,2018-11-25, Yeezy,adidas Yeezy Boost 350 V2 Butter,240,220,2018-06-30,7.0,California,False,False,True
66029,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Moonrock,874,200,2015-11-14,12.0,Kentucky,False,False,True
66030,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Moonrock,770,200,2015-11-14,9.5,New York,False,False,True
66031,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Oxford Tan,741,200,2015-12-29,8.0,New York,False,False,True
66032,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2015,825,200,2015-08-22,11.0,California,False,False,True
66033,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2015,730,200,2015-08-22,10.0,Pennsylvania,False,False,True
66034,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,875,200,2016-02-19,12.0,Hawaii,False,False,True
66035,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,800,200,2016-02-19,9.0,New Jersey,False,False,True
66036,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low Turtledove,1250,200,2015-06-27,11.0,Indiana,False,False,True
66037,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,668,220,2016-09-24,9.5,New York,False,False,True
66038,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,660,220,2016-09-24,9.5,Oregon,False,False,True
66039,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,657,220,2016-09-24,10.5,Florida,False,False,True
66040,2018-11-26, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,700,220,2016-09-24,11.5,Virginia,False,False,True
66041,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,370,220,2017-11-25,10.0,Texas,False,False,True
66042,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,342,220,2017-11-25,9.0,Kansas,False,False,True
66043,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,370,220,2017-11-25,12.0,New York,False,False,True
66044,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,400,220,2017-11-25,13.0,Michigan,False,False,True
66045,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,368,220,2017-11-25,9.0,Georgia,False,False,True
66046,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,400,220,2017-11-25,9.5,Connecticut,False,False,True
66047,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,360,220,2017-11-25,11.0,Colorado,False,False,True
66048,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,369,220,2017-11-25,9.0,Ohio,False,False,True
66049,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,350,220,2017-11-25,9.5,Oregon,False,False,True
66050,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,370,220,2017-11-25,11.0,California,False,False,True
66051,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,385,220,2017-11-25,9.5,Florida,False,False,True
66052,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,360,220,2017-11-25,9.5,California,False,False,True
66053,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,388,220,2017-11-25,9.0,New York,False,False,True
66054,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,370,220,2017-11-25,9.5,Pennsylvania,False,False,True
66055,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,388,220,2017-11-25,9.5,New York,False,False,True
66056,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,390,220,2017-11-25,10.0,Michigan,False,False,True
66057,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,357,220,2017-11-25,9.0,Kentucky,False,False,True
66058,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,430,220,2017-11-25,6.0,New York,False,False,True
66059,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,386,220,2017-11-25,8.5,New York,False,False,True
66060,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,405,220,2017-11-25,9.5,Maryland,False,False,True
66061,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,390,220,2017-11-25,10.5,Oregon,False,False,True
66062,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,390,220,2017-11-25,8.5,Oregon,False,False,True
66063,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,370,220,2017-11-25,10.0,Texas,False,False,True
66064,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,400,220,2017-11-25,7.5,New York,False,False,True
66065,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,390,220,2017-11-25,10.0,Ohio,False,False,True
66066,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,380,220,2017-11-25,5.0,California,False,False,True
66067,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,400,220,2017-11-25,7.5,California,False,False,True
66068,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,366,220,2017-11-25,12.0,New York,False,False,True
66069,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,385,220,2017-11-25,10.0,Connecticut,False,False,True
66070,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,365,220,2017-11-25,10.0,California,False,False,True
66071,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,410,220,2017-11-25,11.0,Nevada,False,False,True
66072,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,369,220,2017-11-25,12.0,California,False,False,True
66073,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,301,220,2017-12-16,9.0,Oregon,False,False,True
66074,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,339,220,2017-12-16,11.0,Florida,False,False,True
66075,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,336,220,2017-12-16,9.5,New York,False,False,True
66076,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,339,220,2017-12-16,11.0,Louisiana,False,False,True
66077,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,320,220,2017-12-16,9.0,North Carolina,False,False,True
66078,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,320,220,2017-12-16,10.5,New York,False,False,True
66079,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,316,220,2017-12-16,10.5,New York,False,False,True
66080,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,301,220,2017-12-16,9.0,California,False,False,True
66081,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,335,220,2017-12-16,10.0,Massachusetts,False,False,True
66082,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,353,220,2017-12-16,8.0,Pennsylvania,False,False,True
66083,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,320,220,2017-12-16,10.5,Kentucky,False,False,True
66084,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,349,220,2017-12-16,9.5,Texas,False,False,True
66085,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,336,220,2017-12-16,9.5,Illinois,False,False,True
66086,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,310,220,2017-12-16,9.0,Oklahoma,False,False,True
66087,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,355,220,2017-12-16,10.5,Illinois,False,False,True
66088,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,330,220,2017-12-16,8.5,New York,False,False,True
66089,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,336,220,2017-12-16,9.5,Illinois,False,False,True
66090,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,340,220,2017-12-16,12.0,Virginia,False,False,True
66091,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,365,220,2017-12-16,11.5,New York,False,False,True
66092,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,320,220,2017-12-16,10.5,New York,False,False,True
66093,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,301,220,2017-12-16,9.0,District of Columbia,False,False,True
66094,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,321,220,2017-12-16,11.0,Florida,False,False,True
66095,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,336,220,2017-12-16,9.5,Illinois,False,False,True
66096,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,328,220,2017-12-16,12.0,New York,False,False,True
66097,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,336,220,2017-12-16,4.0,New Jersey,False,False,True
66098,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,321,220,2017-12-16,11.0,New York,False,False,True
66099,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,315,220,2017-12-16,9.0,New York,False,False,True
66100,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,320,220,2017-12-16,9.0,California,False,False,True
66101,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,327,220,2017-12-16,8.5,Oregon,False,False,True
66102,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,339,220,2017-12-16,12.0,Ohio,False,False,True
66103,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,360,220,2017-12-16,10.5,California,False,False,True
66104,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,335,220,2017-12-16,10.5,New York,False,False,True
66105,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,386,220,2017-12-16,5.5,Florida,False,False,True
66106,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,300,220,2017-12-16,9.0,Louisiana,False,False,True
66107,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,427,220,2017-12-16,6.0,Arizona,False,False,True
66108,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,353,220,2017-12-16,10.5,California,False,False,True
66109,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Copper,550,220,2016-11-23,14.0,Georgia,False,False,True
66110,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Copper,523,220,2016-11-23,10.0,California,False,False,True
66111,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Copper,553,220,2016-11-23,10.0,Oregon,False,False,True
66112,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,580,220,2016-11-23,8.5,New Jersey,False,False,True
66113,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,491,220,2016-11-23,10.5,Oregon,False,False,True
66114,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,675,220,2016-11-23,14.5,New Jersey,False,False,True
66115,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,921,220,2016-11-23,9.5,Illinois,False,False,True
66116,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,921,220,2016-11-23,9.5,Pennsylvania,False,False,True
66117,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,780,220,2016-11-23,12.0,Texas,False,False,True
66118,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,741,220,2017-02-11,8.5,Delaware,False,False,True
66119,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,661,220,2017-02-11,10.0,Utah,False,False,True
66120,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,720,220,2017-02-11,9.0,Michigan,False,False,True
66121,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,673,220,2017-02-11,10.0,New York,False,False,True
66122,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,796,220,2017-02-11,11.5,Pennsylvania,False,False,True
66123,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,700,220,2017-02-11,13.0,New York,False,False,True
66124,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,740,220,2017-02-11,12.0,Pennsylvania,False,False,True
66125,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,692,220,2017-02-11,11.0,Washington,False,False,True
66126,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,770,220,2017-02-11,12.0,California,False,False,True
66127,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,636,220,2017-02-11,10.0,Oregon,False,False,True
66128,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,730,220,2017-02-11,8.0,California,False,False,True
66129,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,603,220,2016-12-17,8.0,Oregon,False,False,True
66130,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,628,220,2016-12-17,11.5,Oregon,False,False,True
66131,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,739,220,2016-12-17,7.0,Washington,False,False,True
66132,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,599,220,2016-12-17,9.5,Oregon,False,False,True
66133,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,631,220,2016-12-17,9.0,Oregon,False,False,True
66134,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,620,220,2016-12-17,9.5,California,False,False,True
66135,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,645,220,2016-12-17,8.5,Indiana,False,False,True
66136,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,645,220,2016-12-17,12.0,Georgia,False,False,True
66137,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,650,220,2016-12-17,8.5,Indiana,False,False,True
66138,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,238,220,2017-04-29,11.0,California,False,False,True
66139,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,229,220,2017-04-29,7.5,New York,False,False,True
66140,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,12.0,New Jersey,False,False,True
66141,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,234,220,2017-04-29,10.5,Wisconsin,False,False,True
66142,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,280,220,2017-04-29,6.0,New Jersey,False,False,True
66143,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,11.0,Michigan,False,False,True
66144,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,230,220,2017-04-29,12.0,California,False,False,True
66145,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,222,220,2017-04-29,11.0,Pennsylvania,False,False,True
66146,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,283,220,2017-04-29,5.0,California,False,False,True
66147,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,244,220,2017-04-29,11.0,New Jersey,False,False,True
66148,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,298,220,2017-04-29,5.5,California,False,False,True
66149,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,297,220,2017-04-29,5.5,Florida,False,False,True
66150,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,11.0,New York,False,False,True
66151,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,239,220,2017-04-29,10.0,Missouri,False,False,True
66152,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,8.5,Arizona,False,False,True
66153,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,225,220,2017-04-29,9.5,New York,False,False,True
66154,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,10.5,New Jersey,False,False,True
66155,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,232,220,2017-04-29,11.0,California,False,False,True
66156,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,228,220,2017-04-29,7.5,California,False,False,True
66157,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,279,220,2017-04-29,4.0,Texas,False,False,True
66158,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,11.0,Florida,False,False,True
66159,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,8.0,New Jersey,False,False,True
66160,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,229,220,2017-04-29,12.0,Texas,False,False,True
66161,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,210,220,2017-04-29,9.0,Massachusetts,True,False,False
66162,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,10.5,Illinois,False,False,True
66163,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,220,220,2017-04-29,7.0,New York,False,True,False
66164,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,220,220,2017-04-29,12.0,Ohio,False,True,False
66165,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,10.0,Massachusetts,False,False,True
66166,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,229,220,2017-04-29,11.5,Ohio,False,False,True
66167,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,222,220,2017-04-29,12.0,Illinois,False,False,True
66168,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,9.5,Texas,False,False,True
66169,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,211,220,2017-04-29,10.5,New York,True,False,False
66170,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,279,220,2017-04-29,13.0,Washington,False,False,True
66171,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,260,220,2017-04-29,13.0,Florida,False,False,True
66172,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,225,220,2017-04-29,12.0,Washington,False,False,True
66173,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,11.5,Minnesota,False,False,True
66174,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,234,220,2017-04-29,11.5,North Carolina,False,False,True
66175,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,300,220,2017-04-29,13.5,Alabama,False,False,True
66176,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,8.5,Ohio,False,False,True
66177,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,213,220,2017-04-29,9.0,California,True,False,False
66178,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,250,220,2017-04-29,13.0,Maryland,False,False,True
66179,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,249,220,2017-04-29,7.0,New York,False,False,True
66180,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,220,220,2017-04-29,8.5,California,False,True,False
66181,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,7.0,New York,False,False,True
66182,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,229,220,2017-04-29,8.5,New York,False,False,True
66183,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,222,220,2017-04-29,11.0,Florida,False,False,True
66184,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,235,220,2017-04-29,10.0,Missouri,False,False,True
66185,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,234,220,2017-04-29,8.5,Texas,False,False,True
66186,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,275,220,2017-04-29,6.0,Illinois,False,False,True
66187,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,244,220,2017-04-29,11.0,North Carolina,False,False,True
66188,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,281,220,2017-04-29,6.5,Florida,False,False,True
66189,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,219,220,2017-04-29,9.5,Ohio,True,False,False
66190,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,299,220,2017-04-29,6.5,Georgia,False,False,True
66191,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,245,220,2017-04-29,8.0,New Jersey,False,False,True
66192,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,298,220,2017-04-29,6.0,Virginia,False,False,True
66193,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,270,220,2017-04-29,13.0,Pennsylvania,False,False,True
66194,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,250,220,2017-04-29,13.0,California,False,False,True
66195,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,300,220,2017-04-29,6.0,Florida,False,False,True
66196,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,285,220,2017-04-29,5.0,New Jersey,False,False,True
66197,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,215,220,2017-04-29,9.0,New York,True,False,False
66198,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,11.5,California,False,False,True
66199,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,230,220,2017-04-29,10.5,California,False,False,True
66200,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,500,220,2017-04-29,16.0,New Jersey,False,False,True
66201,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,9.0,New Jersey,False,False,True
66202,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,240,220,2017-04-29,8.5,California,False,False,True
66203,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,211,220,2017-04-29,9.0,California,True,False,False
66204,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,265,220,2017-04-29,14.0,Georgia,False,False,True
66205,2018-11-26, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,230,220,2017-04-29,11.0,Illinois,False,False,True
